step,time,energy,E_over_E0
0,0,9.857688472760223,1
10,0.25,9.857688472760213,0.9999999999999989
20,0.5,9.857688472760193,0.9999999999999969
30,0.75,9.857688472760193,0.9999999999999969
40,1,9.857688472760184,0.999999999999996
50,1.25,9.85768847276017,0.9999999999999946
60,1.5,9.857688472760149,0.9999999999999925
70,1.75,9.857688472760143,0.9999999999999919
80,2,9.857688472760138,0.9999999999999913
90,2.25,9.857688472760117,0.9999999999999892
100,2.5,9.857688472760101,0.9999999999999876
110,2.75,9.857688472760092,0.9999999999999867
120,3,9.857688472760081,0.9999999999999856
130,3.25,9.857688472760053,0.9999999999999827
140,3.5,9.857688472760048,0.9999999999999821
150,3.75,9.85768847276004,0.9999999999999815
160,4,9.857688472760035,0.9999999999999809
170,4.25,9.857688472760026,0.99999999999998
180,4.5,9.857688472760017,0.9999999999999791
190,4.75,9.857688472759959,0.9999999999999731
200,5,9.857688472759941,0.9999999999999714
210,5.25,9.857688472759939,0.9999999999999711
220,5.5,9.857688472759929,0.9999999999999701
230,5.75,9.857688472759918,0.999999999999969
240,6,9.857688472759918,0.999999999999969
250,6.25,9.857688472759914,0.9999999999999687
260,6.5,9.857688472759897,0.9999999999999668
270,6.75,9.857688472759889,0.9999999999999661
280,7,9.857688472759872,0.9999999999999644
290,7.25,9.857688472759863,0.9999999999999635
300,7.5,9.857688472759859,0.999999999999963
310,7.75,9.85768847275985,0.9999999999999621
320,8,9.857688472759838,0.9999999999999609
330,8.25,9.857688472759826,0.9999999999999596
340,8.5,9.857688472759872,0.9999999999999644
350,8.75,9.857688472759861,0.9999999999999633
360,9,9.85768847275985,0.9999999999999621
370,9.25,9.85768847275984,0.999999999999961
380,9.5,9.857688472759834,0.9999999999999606
390,9.75,9.857688472759826,0.9999999999999596
400,10,9.857688472759808,0.9999999999999578
